sector,mode,symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl,hold_days,exit_reason
半導體,B_技術+盤勢,2379.TW,2023-08-02,2023-08-10,380.9781188964844,345.8309326171875,-9.225513103246415,-5608.566541211243,8,停損
半導體,B_技術+盤勢,3711.TW,2023-08-25,2023-09-19,108.79356384277344,106.45893096923828,-2.1459292177514535,-1624.4936784129968,25,賣出信號
半導體,B_技術+盤勢,6415.TW,2023-09-05,2023-10-24,298.9364929199219,274.4335021972656,-8.196721144119406,-4710.690374277045,49,停損
半導體,B_技術+盤勢,2344.TW,2023-10-06,2023-10-26,27.070648193359375,24.52161407470703,-9.416228604668728,-4657.832249304323,20,停損
半導體,B_技術+盤勢,2454.TW,2023-09-12,2023-11-06,653.8443603515625,792.1576538085938,21.153855847691677,9453.762246351449,55,停利
半導體,B_技術+盤勢,6415.TW,2023-11-03,2023-11-15,310.69793701171875,374.40570068359375,20.504726965558223,9715.428887865215,12,停利
半導體,B_技術+盤勢,3034.TW,2023-09-07,2023-12-04,383.1741943359375,461.24481201171875,20.374706551176295,9575.042318890868,88,停利
半導體,B_技術+盤勢,2330.TW,2023-11-21,2023-12-06,561.2334594726562,546.8428955078125,-2.5640958716833007,-1479.868167933826,15,賣出信號
半導體,B_技術+盤勢,6415.TW,2023-11-15,2023-12-28,374.40570068359375,480.2586669921875,28.272263513970625,14405.750577436353,43,停利
半導體,B_技術+盤勢,3711.TW,2023-11-21,2024-01-03,118.59899139404297,118.1320571899414,-0.39370841068132034,-437.6987624176036,43,賣出信號
半導體,B_技術+盤勢,6415.TW,2023-12-28,2024-01-03,480.2586669921875,431.2526550292969,-10.204086949603727,-5260.760629219476,6,停損
半導體,B_技術+盤勢,2379.TW,2023-09-05,2024-01-08,389.65643310546875,416.1812744140625,6.807238134681133,3168.345171414301,125,賣出信號
半導體,B_技術+盤勢,2454.TW,2023-11-17,2024-01-16,811.9166870117188,825.1326904296875,1.627753638936848,514.1444048888297,60,賣出信號
半導體,B_技術+盤勢,3711.TW,2024-01-22,2024-03-07,125.60286712646484,152.6845245361328,21.56133695769895,11725.7781756334,45,停利
半導體,B_技術+盤勢,2330.TW,2024-02-05,2024-03-08,622.994384765625,756.079833984375,21.362222914548052,11032.909062925806,32,停利
半導體,B_技術+盤勢,2379.TW,2024-02-21,2024-03-11,462.834228515625,557.98779296875,20.55888665760438,9570.728539868818,19,停利
半導體,B_技術+盤勢,3711.TW,2024-03-07,2024-04-01,152.6845245361328,140.07754516601562,-8.256880917315064,-4123.875848050411,25,停損
半導體,B_技術+盤勢,2344.TW,2023-11-28,2024-04-16,27.70494842529297,25.3671875,-8.438062722249041,-3824.1936712153692,140,停損
